Mrk334         ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   66.56;  0.88;c  ;
Mrk334         ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   76.66;  1.77;3x3;
Mrk334         ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   68.98;  1.37;5x5;
IC4329A                ; ;  34.75;  6.42;<;  16.76;      ; ;   57.97;  8.80; ;  31.81;  3.13; ;   4.28; 0.57; ;   3.94;  0.61; ;   15.69;  1.35;5x5;
3C293          ; ;       ;      ; ;       ;      ; ;    7.67;  0.81; ;       ;      ; ;       ;     ; ;       ;      ; ;        ;      ;c  ;
3C293               ; ;       ;      ; ;       ;      ; ;   12.11;  3.86; ;       ;      ; ;       ;     ; ;       ;      ; ;        ;      ;3x3;
3C293               ; ;       ;      ; ;       ;      ;<;   14.99;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;        ;      ;5x5;
NGC5347        ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    8.23;  0.33;c  ;
NGC5347               ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   12.93;  0.51;3x3;
NGC5347               ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   20.72;  0.68;5x5;
Mrk463E        ; ;  43.79;  8.12; ;   3.69;  1.61; ;   31.49;  2.64; ;  34.10;  2.77; ;   1.17; 0.12; ;   1.80;  0.17; ;   21.49;  0.48;c  ;
Mrk463E                ; ;  45.95;  7.92; ;   9.61;  2.11; ;   49.08;  7.46; ;  39.68;  4.13; ;   2.31; 0.27; ;   1.58;  0.24; ;   31.39;  1.15;3x3;
Mrk463E                ; ;  24.45; 12.56; ;   9.82;  4.07; ;   55.94; 13.61; ;  36.30;  6.91; ;   2.36; 0.36; ;   1.16;  0.27; ;   29.65;  1.24;5x5;
Circinus       ; ;       ;      ; ; 124.25; 12.31; ;  947.78;  8.15; ; 229.86;  7.59; ;  88.25; 4.01; ;  82.30;  2.50; ;  670.43;  2.69;c  ;
Circinus               ; ;       ;      ; ; 268.29; 15.32; ; 1884.23; 15.43; ; 565.53;  9.84; ; 299.45; 4.00; ; 169.04;  5.45; ; 2256.99; 15.10;3x3;
Circinus               ; ;       ;      ; ; 300.06; 32.05; ; 2071.40; 29.16; ; 686.74; 16.49; ; 317.39;12.66; ; 286.07; 85.71; ; 2577.21; 15.54;5x5;
NGC5506        ; ;  75.18;  6.75; ;  19.73;  1.83; ;  103.99;  2.48; ;  74.63;  1.67; ;   8.62; 0.60; ;  10.10;  0.63; ;   80.22;  1.07;c  ;
NGC5506                ; ; 101.71; 20.12; ;  30.79;  2.14; ;  163.61;  2.94; ; 102.26;  3.31; ;  14.14; 1.15; ;  13.79;  0.75; ;  120.80;  1.99;3x3;
NGC5506                ;<; 134.03;      ; ;  29.03;  4.85; ;  149.22;  6.17; ; 103.73;  4.37; ;  14.92; 2.15; ;  12.99;  0.93; ;  115.18;  2.09;5x5;
NGC5548        ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   12.67;  0.61;c  ;
NGC5548                ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   19.61;  0.74;3x3;
NGC5548                ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   17.75;  1.04;5x5;
Mrk1383        ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    2.56;  0.21;c  ;
Mrk1383               ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    3.78;  0.62;3x3;
Mrk1383               ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ;<;    3.42;      ;5x5;
Mrk478         ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    4.60;  0.32;c  ;
Mrk478               ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    6.75;  0.79;3x3;
Mrk478               ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    5.81;  0.94;5x5;
NGC5728        ; ;  23.64;  5.26; ;       ;      ; ;   81.61;  2.24; ;  51.99;  3.93; ;  11.54; 1.30; ;   8.71;  0.79; ;   86.95;  1.03;c  ;
NGC5728                ;<;  93.73;      ; ;       ;      ; ;  100.48;  6.07; ;  77.21;  4.98; ;  16.56; 2.17; ;  11.33;  1.86; ;  141.38;  2.18;3x3;
NGC5728                ;<; 150.33;      ; ;       ;      ; ;   88.29; 14.78; ;  74.39;  8.34; ;  16.76; 3.33; ;  11.13;  1.73; ;  133.97;  1.97;5x5;
3C305          ; ;       ;      ; ;       ;      ; ;    7.66;  0.90; ;       ;      ; ;       ;     ; ;       ;      ; ;   11.05;  0.21;c  ;
3C305                ; ;       ;      ; ;       ;      ; ;   15.88;  3.69; ;       ;      ; ;       ;     ; ;       ;      ; ;   16.50;  0.34;3x3;
3C305                ; ;       ;      ; ;       ;      ; ;   16.82;  6.90; ;       ;      ; ;       ;     ; ;       ;      ; ;   14.78;  0.22;5x5;
IC4518A        ; ;       ;      ; ;       ;      ; ;   89.47;  3.01; ;       ;      ; ;       ;     ; ;       ;      ; ;   71.14;  1.23;c  ;
IC4518A                ; ;       ;      ; ;       ;      ; ;  100.83;  4.95; ;       ;      ; ;       ;     ; ;       ;      ; ;   94.95;  1.05;3x3;
IC4518A                ; ;       ;      ; ;       ;      ; ;   91.69;  9.65; ;       ;      ; ;       ;     ; ;       ;      ; ;  102.22;  1.25;5x5;
NGC5793        ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   91.73;  1.35;c  ;
NGC5793               ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;  107.37;  2.97;3x3;
NGC5793               ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;  102.60;  4.39;5x5;
IRAS15001+1433 ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    9.42;  1.03;c  ;
IRAS15001+1433               ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   10.50;  1.83;3x3;
IRAS15001+1433               ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   10.11;  1.93;5x5;
3C317          ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    0.67;  0.11;c  ;
3C317               ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    2.07;  0.20;3x3;
3C317               ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    2.77;  0.38;5x5;
Mrk848B        ; ;       ;      ; ;       ;      ; ;   65.77;  4.13; ;       ;      ; ;       ;     ; ;       ;      ; ;   72.71;  1.17;c  ;
Mrk848B               ; ;       ;      ; ;       ;      ; ;   87.47;  6.11; ;       ;      ; ;       ;     ; ;       ;      ; ;   87.68;  1.61;3x3;
Mrk848B               ; ;       ;      ; ;       ;      ; ;   93.17;  9.41; ;       ;      ; ;       ;     ; ;       ;      ; ;   79.12;  1.75;5x5;
IRAS15176+5216 ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    8.29;  0.60;c  ;
IRAS15176+5216               ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   15.41;  0.95;3x3;
IRAS15176+5216               ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   17.40;  0.59;5x5;
Arp220         ;<; 185.84;      ;<;  27.40;      ; ;    8.20;  5.55;<;  23.43;      ; ;  14.98; 2.38; ;  18.07;  3.95; ;   96.47; 10.58;c  ;
Arp220               ;<; 509.47;      ;<;  37.47;      ; ;   28.46;  7.06;<;  18.63;      ; ;  16.57; 1.87; ;  18.98;  3.54; ;  125.77; 12.96;3x3;
Arp220              ;<; 384.21;      ;<;  80.91;      ; ;   39.13; 11.08; ;  18.16;  9.93; ;  14.55; 2.19; ;  20.89;  3.68; ;  122.90; 11.35;5x5;
NGC5990        ; ;       ;      ; ;       ;      ; ;   38.02;  3.53; ;  14.76;  1.94; ;       ;     ; ;       ;      ; ;  105.40;  1.71;c  ;
NGC5990                ; ;       ;      ; ;       ;      ; ;   77.26;  2.99; ;  30.27;  3.93; ;       ;     ; ;       ;      ; ;  245.11;  3.51;3x3;
NGC5990                ; ;       ;      ; ;       ;      ; ;   66.14; 10.90; ;  33.04;  5.42; ;       ;     ; ;       ;      ; ;  232.64;  2.95;5x5;
IRAS15462-0450 ; ;   6.40;  2.50; ;   2.55;  1.69; ;   14.44;  2.19; ;       ;      ; ;   0.83; 0.31; ;   0.96;  0.30; ;    9.57;  0.29;c  ;
IRAS15462-0450               ;<;  10.77;      ;<;   6.07;      ; ;   14.68;  3.05; ;       ;      ;<;   2.00;     ; ;   1.52;  0.34; ;   11.34;  0.66;3x3;
IRAS15462-0450               ;<;  24.04;      ;<;  11.17;      ; ;   23.09;  7.92; ;       ;      ;<;   2.47;     ; ;   1.00;  0.22; ;   10.73;  0.68;5x5;
PKS1549-79     ; ;       ;      ; ;       ;      ; ;    1.95;  0.45; ;       ;      ; ;       ;     ; ;       ;      ; ;    3.77;  0.19;c  ;
PKS1549-79                ; ;       ;      ; ;       ;      ;<;    3.12;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    3.59;  0.23;3x3;
PKS1549-79                ; ;       ;      ; ;       ;      ;<;    5.36;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    2.94;  0.39;5x5;
Mrk876         ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    3.70;  0.36;c  ;
Mrk876                ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    3.86;  0.86;3x3;
Mrk876                ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    3.77;  1.45;5x5;
NGC6166        ; ;       ;      ; ;       ;      ;<;    0.57;      ; ;       ;      ;<;   0.48;     ;<;   0.12;      ; ;    0.93;  0.08;c  ;
NGC6166               ; ;       ;      ; ;       ;      ;<;    1.92;      ; ;       ;      ;<;   0.86;     ;<;   0.25;      ; ;    1.26;  0.15;3x3;
NGC6166               ; ;       ;      ; ;       ;      ;<;    2.64;      ; ;       ;      ;<;   1.76;     ;<;   0.29;      ; ;    0.75;  0.39;5x5;
Mrk883         ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   20.54;  0.67;c  ;
Mrk883                ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   22.85;  0.74;3x3;
Mrk883                ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   20.77;  1.28;5x5;
NGC6240        ; ;  46.57; 26.39; ;  12.50;  5.86; ;  615.63; 11.06; ;  33.10;  5.57; ;  23.15; 2.22; ;  40.65;  2.80; ;  311.66;  5.45;c  ;
NGC6240               ; ;  61.10; 25.66;<;  34.69;      ; ;  733.33; 26.63; ;  44.94; 12.17; ;  32.13; 4.82; ;  38.39;  5.58; ;  430.34;  6.81;3x3;
NGC6240               ;<; 186.58;      ; ;  29.02; 17.71; ;  732.75; 37.48; ;  54.87; 18.02; ;  29.96; 5.48; ;  38.38;  5.44; ;  408.32;  7.57;5x5;
IRAS17208-0014 ; ;       ;      ; ;  10.72;  2.85; ;   29.64;  6.03; ;  25.94;  4.61; ;   9.84; 1.28; ;   6.13;  1.25; ;   89.37;  3.42;c  ;
IRAS17208-0014               ; ;       ;      ; ;  11.40;  5.55; ;   35.82; 18.30; ;  27.84; 11.80; ;  11.59; 1.47; ;   6.49;  2.19; ;  103.96;  4.48;3x3;
IRAS17208-0014               ; ;       ;      ;<;  97.36;      ; ;   48.66; 22.57; ;  36.04; 15.80; ;  10.83; 3.25; ;   7.21;  2.52; ;   94.38;  6.99;5x5;
IRAS18216+6418 ; ;       ;      ; ;       ;      ; ;   15.26;  1.88; ;  18.59;  0.69; ;   1.18; 0.20;<;   2.52;      ;<;    1.67;      ;c  ;
IRAS18216+6418                ; ;       ;      ; ;       ;      ; ;   27.08;  4.04; ;  21.42;  2.39;<;   0.98;     ;<;   3.28;      ;<;    3.59;      ;3x3;
IRAS18216+6418                ; ;       ;      ; ;       ;      ; ;   31.68;  6.98; ;  22.92;  2.69;<;   2.54;     ;<;   4.74;      ;<;    3.10;      ;5x5;
Fairall49      ; ;       ;      ; ;   5.75;  0.96; ;   32.93;  2.40; ;  11.53;  1.16; ;   3.96; 0.76; ;   2.03;  0.41; ;   33.91;  0.70;c  ;
Fairall49               ; ;       ;      ;<;  12.36;      ; ;   43.04;  8.48;<;   8.80;      ; ;   5.14; 0.84; ;   1.93;  0.46; ;   40.82;  1.27;3x3;
Fairall49               ; ;       ;      ;<;   8.09;      ; ;   44.61; 11.17;<;  13.74;      ; ;   4.80; 1.30; ;   1.03;  0.25; ;   39.11;  1.30;5x5;
ESO103-G35     ; ;       ;      ; ;       ;      ; ;   48.39;  1.81; ;   8.21;  1.35; ;   0.61; 0.06; ;   2.23;  0.10; ;    6.48;  0.30;c  ;
ESO103-G35               ; ;       ;      ; ;       ;      ; ;   51.94;  5.39; ;  11.32;  4.54;<;   0.69;     ; ;   2.31;  0.36; ;    7.38;  0.42;3x3;
ESO103-G35               ; ;       ;      ; ;       ;      ; ;   53.99; 15.11;<;  32.79;      ;<;   1.89;     ; ;   2.80;  0.94; ;    6.72;  0.60;5x5;
ESO140-G043    ; ;       ;      ; ;       ;      ; ;   20.74;  3.58; ;  13.86;  0.61; ;   2.23; 0.35; ;   1.08;  0.16; ;   13.56;  0.30;c  ;
ESO140-G043                ; ;       ;      ; ;       ;      ; ;   22.83;  7.81; ;  13.99;  2.33; ;   1.42; 0.48; ;   1.17;  0.15; ;   19.47;  0.61;3x3;
ESO140-G043                ; ;       ;      ; ;       ;      ; ;   18.14;  4.61; ;  14.51;  3.57; ;   0.69; 0.39; ;   0.82;  0.31; ;   20.98;  1.03;5x5;
NGC6786        ; ;       ;      ; ;       ;      ; ;   22.66;  1.44; ;   6.80;  0.73; ;       ;     ; ;       ;      ; ;   59.13;  0.72;c  ;
NGC6786                ; ;       ;      ; ;       ;      ; ;   35.80;  2.33; ;  18.93;  1.64; ;       ;     ; ;       ;      ; ;  114.08;  1.20;3x3;
NGC6786                ; ;       ;      ; ;       ;      ; ;   27.52;  6.13; ;  18.88;  0.99; ;       ;     ; ;       ;      ; ;  112.26;  1.77;5x5;
ESO141-G55     ; ;       ;      ; ;       ;      ; ;    5.07;  0.53; ;   2.39;  0.38; ;       ;     ; ;       ;      ; ;    8.10;  0.34;c  ;
ESO141-G55               ; ;       ;      ; ;       ;      ; ;    8.65;  1.32; ;   4.20;  0.64; ;       ;     ; ;       ;      ; ;   15.84;  0.48;3x3;
ESO141-G55               ; ;       ;      ; ;       ;      ; ;    9.79;  1.86; ;   3.24;  0.74; ;       ;     ; ;       ;      ; ;   15.28;  0.76;5x5;
IRAS19254-7245 ;<;   8.11;      ;<;   5.53;      ; ;    6.96;  1.75; ;       ;      ; ;   2.40; 0.46; ;   1.13;  0.54; ;   18.03;  0.45;c  ;
IRAS19254-7245               ;<;  23.93;      ;<;  11.86;      ; ;   14.60;  5.36; ;       ;      ; ;   5.38; 0.78; ;   3.02;  1.10; ;   39.12;  1.29;3x3;
IRAS19254-7245               ;<;  31.32;      ;<;  25.46;      ;<;   22.16;      ; ;       ;      ; ;   5.36; 1.21; ;   1.93;  1.45; ;   35.89;  1.16;5x5;
ESO339-G11     ; ;       ;      ; ;       ;      ; ;   58.94;  2.37; ;  17.27;  1.61; ;  11.21; 0.72; ;       ;      ; ;   76.69;  1.32;c  ;
ESO339-G11               ; ;       ;      ; ;       ;      ; ;   78.47;  4.72; ;  31.03;  2.94; ;  20.19; 1.26; ;       ;      ; ;  178.23;  1.74;3x3;
ESO339-G11               ; ;       ;      ; ;       ;      ; ;   68.79;  9.38; ;  31.47;  3.21; ;  20.86; 2.40; ;       ;      ; ;  173.96;  2.33;5x5;
3C405          ; ;  37.68;  5.73; ;  10.60;  2.25; ;   86.30;  6.11; ;  26.30;  0.95; ;   5.88; 0.55; ;       ;      ; ;   30.81;  1.04;c  ;
3C405                ; ;  78.58; 15.69; ;   9.49;  3.80; ;  101.61; 12.90; ;  28.04;  1.30; ;   6.80; 0.46; ;       ;      ; ;   32.07;  0.99;3x3;
3C405                ; ; 120.16; 27.61;<;  21.37;      ; ;   78.83; 19.05; ;  25.46;  1.94; ;   8.19; 1.35; ;       ;      ; ;   29.67;  1.14;5x5;
IRAS20037-1547 ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    5.45;  0.73;c  ;
IRAS20037-1547               ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    9.01;  1.03;3x3;
IRAS20037-1547               ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   11.10;  1.35;5x5;
NGC6860        ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   14.50;  0.62;c  ;
NGC6860                 ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   41.60;  1.11;3x3;
NGC6860                 ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   45.23;  2.18;5x5;
MCG+04-48-002  ; ;       ;      ; ;       ;      ; ;   68.55;  3.31; ;  38.50;  2.19; ;  18.44; 1.24; ;       ;      ; ;  203.30;  2.06;c  ;
MCG+04-48-002               ; ;       ;      ; ;       ;      ; ;  107.93;  7.83; ;  59.30;  4.36; ;  25.79; 2.57; ;       ;      ; ;  318.58;  3.32;3x3;
MCG+04-48-002               ; ;       ;      ; ;       ;      ; ;  103.44; 11.49; ;  62.25;  4.11; ;  21.80; 3.99; ;       ;      ; ;  298.08;  3.30;5x5;
NGC6926        ; ;       ;      ; ;       ;      ; ;    9.09;  1.51; ;   3.46;  0.98; ;   2.02; 0.37; ;       ;      ; ;   33.76;  0.90;c  ;
NGC6926                ; ;       ;      ; ;       ;      ; ;   24.67;  2.79; ;  16.11;  2.61; ;   6.51; 0.99; ;       ;      ; ;  130.31;  1.74;3x3;
NGC6926                ; ;       ;      ; ;       ;      ; ;   46.99;  6.12; ;  31.01;  3.29; ;   8.92; 1.35; ;       ;      ; ;  196.73;  2.15;5x5;
Mrk509         ; ;       ;      ; ;       ;      ; ;   27.77;  1.53; ;  15.96;  0.95; ;   1.09; 0.28; ;   1.95;  0.25; ;   31.07;  0.53;c  ;
Mrk509                ; ;       ;      ; ;       ;      ; ;   30.02;  2.86; ;  19.28;  2.75; ;   1.99; 0.41; ;   2.30;  0.48; ;   36.32;  1.20;3x3;
Mrk509                ; ;       ;      ; ;       ;      ; ;   25.08;  5.74; ;  19.53;  3.06; ;   0.60; 0.45;<;   3.18;      ; ;   35.47;  1.64;5x5;
PKS2048-57     ; ;       ;      ; ;       ;      ; ;   67.68;  1.98; ;       ;      ; ;       ;     ; ;   6.54;  0.39; ;   32.72;  1.05;c  ;
PKS2048-57               ; ;       ;      ; ;       ;      ; ;   74.92;  3.72; ;       ;      ; ;       ;     ; ;   8.85;  1.82; ;   47.16;  1.10;3x3;
PKS2048-57               ; ;       ;      ; ;       ;      ; ;   63.27;  5.35; ;       ;      ; ;       ;     ; ;  14.62;  4.24; ;   47.27;  1.72;5x5;
3C433          ; ;       ;      ; ;       ;      ; ;    4.67;  0.85; ;       ;      ; ;       ;     ; ;       ;      ; ;        ;      ;c  ;
3C433                ; ;       ;      ; ;       ;      ;<;    4.45;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;        ;      ;3x3;
3C433                ; ;       ;      ; ;       ;      ;<;    9.98;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;        ;      ;5x5;
IC5135         ; ;       ;      ; ;   7.81;  4.15; ;   62.75;  3.50; ;  10.09;  1.35; ;  16.70; 1.20; ;   5.97;  0.91; ;   90.88;  2.46;c  ;
IC5135               ; ;       ;      ; ;  22.00;  5.49; ;   99.83;  5.35; ;  19.58;  3.01; ;  34.02; 1.86; ;   8.85;  1.67; ;  225.63;  6.39;3x3;
IC5135               ; ;       ;      ; ;  29.71;  8.52; ;  106.43;  6.14; ;  19.40;  4.29; ;  33.11; 3.21; ;   8.19;  2.04; ;  230.73;  5.18;5x5;
NGC7172        ; ;       ;      ; ;   6.96;  2.13; ;   19.97;  2.19; ;  14.27;  2.49; ;  11.74; 1.04; ;   3.42;  0.93; ;   74.79;  1.39;c  ;
NGC7172               ; ;       ;      ;<;  13.10;      ; ;   34.54;  5.73; ;  26.24;  2.62; ;  27.46; 2.20; ;   4.00;  1.93; ;  158.69;  2.92;3x3;
NGC7172               ; ;       ;      ;<;  40.72;      ; ;   45.83;  8.24; ;  19.21;  5.20; ;  23.10; 3.30;<;   6.98;      ; ;  159.36;  2.32;5x5;
IRAS22017+0319 ; ;       ;      ; ;       ;      ; ;   12.03;  0.36; ;   6.55;  0.21; ;       ;     ; ;       ;      ; ;   13.62;  1.03;c  ;
IRAS22017+0319                ; ;       ;      ; ;       ;      ; ;   15.57;  0.98;<;   1.82;      ; ;       ;     ; ;       ;      ; ;   12.73;  1.08;3x3;
IRAS22017+0319                ; ;       ;      ; ;       ;      ; ;    6.30;  1.36;<;   4.46;      ; ;       ;     ; ;       ;      ; ;    9.89;  1.58;5x5;
NGC7213        ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   13.37;  0.43;c  ;
NGC7213                ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   30.87;  1.24;3x3;
NGC7213                ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   55.34;  2.41;5x5;
3C445          ; ;       ;      ; ;       ;      ; ;    5.89;  1.42; ;   3.20;  0.64; ;       ;     ; ;       ;      ;<;    1.43;      ;c  ;
3C445                ; ;       ;      ; ;       ;      ; ;    9.35;  3.05; ;   4.26;  1.27; ;       ;     ; ;       ;      ;<;    3.15;      ;3x3;
3C445                ; ;       ;      ; ;       ;      ; ;    9.19;  4.77;<;   6.93;      ; ;       ;     ; ;       ;      ;<;    3.91;      ;5x5;
ESO602-G25     ; ;       ;      ; ;       ;      ; ;   38.24;  3.55; ;  14.78;  2.77; ;       ;     ; ;       ;      ; ;   91.70;  1.73;c  ;
ESO602-G25                ; ;       ;      ; ;       ;      ; ;   56.22;  4.29; ;  24.58;  3.97; ;       ;     ; ;       ;      ; ;  140.78;  1.89;3x3;
ESO602-G25                ; ;       ;      ; ;       ;      ; ;   55.20;  7.30; ;  25.19;  6.57; ;       ;     ; ;       ;      ; ;  136.66;  2.40;5x5;
NGC7314        ; ;       ;      ; ;   3.59;  0.44; ;   16.11;  0.46; ;  15.19;  0.62; ;   1.90; 0.19; ;   2.08;  0.10; ;   15.14;  0.37;c  ;
NGC7314               ; ;       ;      ; ;   5.14;  1.49; ;   22.65;  1.58; ;  18.84;  0.76; ;   3.61; 0.41; ;   2.46;  0.21; ;   45.91;  0.97;3x3;
NGC7314               ; ;       ;      ;<;   7.00;      ; ;   32.98;  1.90; ;  22.65;  1.38; ;   6.88; 0.69; ;   2.67;  0.51; ;   91.45;  1.38;5x5;
UGC12138       ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    9.61;  0.47;c  ;
UGC12138                ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   17.36;  0.73;3x3;
UGC12138                ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   18.18;  0.98;5x5;
NGC7469        ; ;       ;      ; ;  27.56;  5.26; ;  179.88;  3.39; ;  30.38;  3.07; ;  30.48; 1.95; ;  14.76;  0.44; ;  189.02;  1.80;c  ;
NGC7469               ; ;       ;      ; ;  38.80;  9.88; ;  221.76;  8.94; ;  37.03;  5.12; ;  41.43; 1.48; ;  16.54;  1.24; ;  287.29;  3.11;3x3;
NGC7469               ; ;       ;      ; ;  46.98; 15.89; ;  210.94;  9.77; ;  50.64;  8.42; ;  38.07; 2.28; ;  15.22;  2.44; ;  279.31;  5.32;5x5;
IRAS23060+0505 ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    3.11;  0.89;c  ;
IRAS23060+0505               ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;    4.02;  1.05;3x3;
IRAS23060+0505               ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ;<;    9.20;      ;5x5;
IC5298         ; ;       ;      ; ;       ;      ; ;   26.77;  4.32; ;   5.76;  1.14; ;       ;     ; ;       ;      ; ;   43.21;  1.50;c  ;
IC5298               ; ;       ;      ; ;       ;      ; ;   32.16;  5.75; ;   6.83;  2.27; ;       ;     ; ;       ;      ; ;   57.68;  1.27;3x3;
IC5298               ; ;       ;      ; ;       ;      ; ;   16.84;  6.56; ;   8.90;  3.30; ;       ;     ; ;       ;      ; ;   53.04;  0.86;5x5;
NGC7591        ; ;       ;      ; ;       ;      ; ;   31.99;  3.93; ;       ;      ; ;       ;     ; ;       ;      ; ;   55.69;  0.83;c  ;
NGC7591               ; ;       ;      ; ;       ;      ; ;   52.37;  6.76; ;       ;      ; ;       ;     ; ;       ;      ; ;  117.02;  1.57;3x3;
NGC7591               ; ;       ;      ; ;       ;      ; ;   43.95;  8.58; ;       ;      ; ;       ;     ; ;       ;      ; ;  131.38;  2.13;5x5;
NGC7592W       ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;   64.12;  1.18;c  ;
NGC7592W                ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;  188.49;  2.61;3x3;
NGC7592W                ; ;       ;      ; ;       ;      ; ;        ;      ; ;       ;      ; ;       ;     ; ;       ;      ; ;  177.02;  3.11;5x5;
NGC7582        ; ; 102.04;  3.89; ;  57.73;  5.91; ;  187.45;  5.59; ; 147.11;  3.02; ;  58.56; 1.82; ;  25.32;  0.86; ;  266.90;  3.12;c  ;
NGC7582                ; ; 139.82;  8.13; ;  65.58; 10.23; ;  223.67;  9.23; ; 201.88;  5.29; ;  75.45; 2.04; ;  30.54;  1.68; ;  425.93;  3.22;3x3;
NGC7582                ;<; 117.51;      ; ;  56.11; 16.09; ;  225.19; 11.60; ; 197.10;  9.89; ;  71.60; 2.56; ;  28.93;  1.65; ;  439.96;  4.70;5x5;
